id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
542094,Minus 8,,,,,"Wanchai, Hong Kong",,,,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Hong Kong, Wanchai|||China|||Hong Kong",,,,,,,
543882,"Minus 9: years to ""0"" (1984)",,,,,s.l,Alternative Press Syndicate/Asian-Pacific.,,1975,9999,,serial,Monthly,English,text,microfilm,v. ill.,newspaper,,,,,,,,,,,
540641,Mockingbird,,,,,"Houston, Texas",,,,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Dunedin, Houston|||Texas|||Houston",,,,,,,
540685,"Mole, The",,,,,"Cambridge, Mass",,,1970,9999,,serial,Unknown,English,text,microfilm,,periodical,,Underground press publications,,"Cambridge|||United States, Massachusetts, Cambridge|||Massachusetts",,Old mole,,,,,
540666,Moniebogue press,,,,,"Westhampton Beach, N. Y",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Westhampton Beach|||New York (State)|||United States, New York, Westhampton Beach",,,,,,,
540670,Morning star,,,,,"Oshkosh, Wis",,,1970,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Wisconsin|||Oshkosh|||United States, Wisconsin, Oshkosh",,,,,,,
542070,Mountain gazette,,,,,"Boulder, Colorado",Write On Publishing House.,,1972,9999,,serial,Monthly (except combined December-January issue)|||Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Colorado|||Denver|||United States, Colorado, Denver",,Skier's gazette,,,,,
542095,Mountain life & work,,,,,"Clintwood, Va",,,1925,9999,,serial,monthly (bi-monthly July & Aug.)|||Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Virginia|||United States, Virginia, Clintwood|||Clintwood",,,,,,,
540837,National underground review,,,,,New York,,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, New York|||New York|||New York (State)",,,,,,,
542015,National weed,,,,,New York,,,1976,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, New York|||New York|||New York (State)",,,,,,,
543934,New almanac,,Bloomington new almanac,,,"Bloomington, Ind",Twelfth House Publishing Co.,,1975,9999,,serial,Unknown,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,"Indiana|||Bloomington|||United States, Indiana, Bloomington",,,,,,,
540679,"New banner, The",,,,,"Columbia, S.C",New Banner Institute.,,1972,9999,,serial,Semimonthly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, South Carolina, Columbia|||South Carolina|||Columbia",,,,0047-9527,,,
542048,"New citizen, The",,,,,"Schenectady, N.Y",,,1976,9999,,serial,Biweekly,English,text,microfilm,,newspaper,,Underground newspapers,,"New York|||Schenectady|||United States, New York, Schenectady",,,,,,,
542045,"New frontier, The",,,,,"Laruel Springs, N.J",,,1976,9999,,serial,Biweekly,English,text,microfilm,,newspaper,,Underground newspapers,,"Laurel Springs|||New Jersey|||United States, New Jersey, Laurel Springs",,,,,,,
542096,"New Haven advocate, The",,,,,"New Haven, Conn",,,1975,9999,,serial,weekly (except June & Dec.)|||Weekly,English,text,microfilm,,newspaper,,Underground newspapers,,"New Haven|||Connecticut|||United States, Connecticut, New Haven",,,,,,,
540827,New unity,,,,,"Springfield, Mass",,,1971,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Massachusetts, Springfield|||Springfield|||Massachusetts",,,,0047-9950,,,
540642,New York news service,,,,,New York,,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, New York|||New York|||New York (State)",,,,,,,
540687,"Newspaper, The",,,,,"New Orleans, La",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Louisiana, New Orleans|||Louisiana|||New Orleans",,,,,,,
540667,North star,,,,,"Del Mar, Calif",,,1971,9999,,serial,Weekly,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||Del Mar|||United States, California, Del Mar",,,,,,,
540648,Nova media,,,,,"Lafayette, Ind",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Indiana|||United States, Indiana, Lafayette|||Lafayette",,,,,,,
540678,"Ocean beach rag, The",,,,,"Ocean Beach, Calif",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, California, Ocean Beach|||California|||Ocean Beach",,,,,,,
540710,Om,,,,,"Amsterdam, Netherlands",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"Netherlands|||Netherlands, Amsterdam|||Amsterdam",,,,,,,
540831,On dit,,,,,"Adelaide, Australia","University of Adelaide, Students Representative Council.",,1932,9999,,serial,Semimonthly,English,text,microfilm,,newspaper,,Underground press publications,,"Australia|||Australia, Adelaide|||Adelaide (S. Aust.)",,,,0030-2333,,,
543486,Open road,,,,,"Vancouver, Can",,,1976,9999,,serial,Quarterly|||Annual,English,text,microfilm,v. ill. 43 cm.,newspaper,,Underground press publications,,"British Columbia|||Vancouver|||Canada, Vancouver",,,,0703-525X,,,
540677,Osmosis,,,,,"Tulsa, Okla",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Tulsa|||Oklahoma|||United States, Oklahoma, Tulsa",,,,,,,
540674,Our daily bread,,,,,"Minneapolis, Minn",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Minnesota|||Minneapolis|||United States, Minnesota, Minneapolis",,Raisin bread,,,,,
545032,Ozark digest,,,,,"Eureka Springs, Ark",Ozark Access Center.,,1975,9999,,serial,Monthly,English,text,microfilm,v. ill.,newspaper,,Underground press publications,,"Arkansas|||Eureka Springs|||United States, Arkansas, Eureka Springs",,,,,,,
540739,Pandora,,,,,"Seattle, Wash",,,1970,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Washington, Seattle|||Washington (State)|||Seattle",,,,,,,
540838,"Paper, The",,,,,"Mendocino, Calif",,,1966,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, California, Mendocino|||California|||Mendocino",,,Illustrated paper,,,,
542898,Peace newletter,,,,,"Syracuse, N.Y",Syracuse Peace Council.,,,9999,,serial,Monthly,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,Syracuse|||New York (State),,,,,,,
540654,Penny press,,,,,"Jacksonville, Fla",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Jacksonville|||United States, Florida, Jacksonville|||Florida",,,,,,,
542086,People & energy,,,,,"Washington, D.C",,,1975,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Washington (D.C.)|||United States, Washington, D.C",,,,,,,
542061,Peoples' news service,,,,,London,,,,9999,,serial,Semimonthly,English,text,microfilm,,newspaper,,Underground newspapers,,"England|||London|||England, London",,,,,,,
540657,People's witness,,,,,"Sacramento, Calif",,,1974,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Sacramento|||California|||United States, California, Sacramento",,,,,,,
540711,"Phoenix, The",,,,,"Nashville, Tenn",The Southern Movement Press.,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Nashville|||Tennessee|||United States, Tennessee, Nashville",,,,,,,
540898,Plain dealer,,,,,"Philadelphia, Pa",,,1970,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Pennsylvania, Philadelphia|||Pennsylvania|||Philadelphia",,,,,,,
543488,Post Amerikan,,,,,"Bloomington, Ill",,,1973,9999,,serial,Unknown,English,text,microfilm,35 mm.,newspaper,,Underground newspapers,,"Illinois|||Bloomington|||United States, Illinois, Bloomington",,,,,,,
540665,Poundmaker,,,,,"Edmonton, Canada",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Alberta|||Edmonton|||Canada, Edmonton",,,,,,,
543487,Prairie sun,,,,,"Rock Island, Ill",,,1977,9999,,serial,Weekly|||Annual,English,text,microfilm,ill.,newspaper,,Underground newspapers,,"Illinois|||United States, Illinois, Rock Island|||Rock Island",,,,,,,
540664,Primo times,,,,,"Bloomington, Ind",,,1974,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"Indiana|||Bloomington|||United States, Indiana, Bloomington",,,,,,,
542769,Primo times,,,,,"Terre Haute, Ind",,,,9999,,serial,Biweekly,English,text,microfilm,reels.,newspaper,,Underground newspapers,,"Indiana|||Terre Haute|||United States, Indiana, Terre Haute",,,,,,,
540741,Probe,,,,,"Santa Barbara, Calif",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Santa Barbara|||California|||United States, California, Santa Barbara",,,Argo,,,,
540663,Prospectus,,,,,"Charleston, Ill",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Illinois|||Charleston|||United States, Illinois, Charleston",,,,,,,
542063,Public citizen people & taxes,,,,,"Washington, D.C",Tax Reform Research Group.,,,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Washington (D.C.)|||United States, Washington, D.C",,,,,,,
542896,Public occurance,,,,,"Burlington, Vt",Dionysian Collective.,,1975,9999,,serial,Unknown,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,Burlington|||Vermont,,,,,,,
540661,"Razzberry, The",,,,,"Dayton, Ohio",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Dayton|||United States, Ohio, Dayton|||Ohio",,Razzberry street sheet,,,,,
540662,Real free press illustratie,,,,,"Antwerp, Belgium",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"Belgium|||Belgium, Antwerp|||Antwerp",,,,,,,
540656,Regnbuen,,,,,"Oslo, Norway",,,1974,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Norway, Oslo|||Oslo|||Norway",,,,,,,
543489,"Reliable source: news, satire, & report",,,,,"New York, N.Y",Fenwick Pub. Co.,,1977,9999,,serial,Monthly,English,text,microfilm,35 mm.,newspaper,,Underground newspapers,,"United States, New York, New York (City)|||New York|||New York (State)",,,,,,,
540655,Resurrection,,,,,"Tucson, Ariz",,,1970,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Arizona|||Tucson|||United States, Arizona, Tucson",,,,,,,
540833,River city review,,,,,"Memphis, Tenn",,,1971,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Tennessee, Memphis|||Tennessee|||Memphis",,,,,,,
540832,River courant,,,,,"Oshkosh, Wis",,,1972,1973,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Wisconsin|||Oshkosh|||United States, Wisconsin, Oshkosh",,Fox Valley Kaleidoscope.,,,,,
540668,Rolanroc,,,,,"Buenos Aires, Argentina",,,1974,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"Argentina|||Argentina, Buenos Aires|||Buenos Aires",,,,,,,
540799,Rongo,,,,,"Auckland, New Zealand",,,1974,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"Auckland|||New Zealand|||New Zealand, Auckland",,,,,,,
542053,RT,,,,,"West Somerville, Mass",Radical Therapist.,,1970,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"West Somerville|||Massachusetts|||United States, Massachusettes, West Somerville",,Radical therapist / rough times,,,,,
540798,San Antonio gazette,,,,,"San Antonio, Tex",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Texas|||United States, Texas, San Antonio|||San Antonio",,,,,,,
540905,San Diego free door to liberation,,,,,"San Diego, Calif",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||United States, California, San Diego|||San Diego",,San Diego door to liberation|||Door to liberation,,,,,
540797,San Jose red eye,,Red eye,,,"San Jose, Calif",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||United States, California, San Jose|||San Jose",,,,,,,
540746,Sanity now,,,,,"La Puente, Calif",,,,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||La Puente|||United States, California, La Puente",,,,,,,
540899,Santa Barbara news & review,,,,,"Santa Barbara, Calif",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Santa Barbara|||California|||United States, California, Santa Barbara",,,,,,,
540745,Second city,,,,,"Indianapolis, Ind",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Indiana|||United States, Indiana, Indianapolis|||Indianapolis",,,,,,,
540740,Seer's catalog,,,,,"Albuquerque, N.M",,,1971,9999,,serial,Bimonthly,English,text,microfilm,,periodical,,Underground press publications,,"Albuquerque|||United States, New Mexico, Albuquerque|||New Mexico",,,,,,,
540901,Shelter,,,,,"Kansas City, Mo",,,1970,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Missouri, Kansas City|||Missouri|||Kansas City",,,,,,,
542043,Shelter force,,,,,"East Orange, N.J",,,1975,9999,,serial,Quarterly,English,text,microfilm,,newspaper,,Underground newspapers,,"East Orange|||New Jersey|||United States, New Jersey, East Orange",,,,,,,
540812,Son of Jabberwock,,,,,New York,,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, New York|||New York|||New York (State)",,,,,,,
542065,Southern flyer,,,,,"Dunedin, Fla",,,,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Dunedin|||United States, Florida, Dunedin|||Flordia",,,,,,,
540902,Spark,,,,,"Takoma Park, Md",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Maryland, Takoma Park|||Takoma Park|||Maryland",,,,,,,
542774,St. Louis outlaw,,,,,"St. Louis, Mo",,,1970,9999,,serial,Unknown,English,text,microfilm,,periodical,,Underground periodicals,,"Missouris|||St. Louis|||United States, Missouri, St. Louis",,,Outlaw,,,,
545259,Stampa alternativa,,,,,Rome,,,1974,9999,,serial,Completely irregular,Italian,text,microfilm,v. ill.,newspaper,,Underground newspapers,,"Rome|||Italy|||Italy, Rome",,,,,,,
542066,"store front classroom, The",,,,,"San Francisco, Calif",,,,9999,,serial,Biennial,English,text,microfilm,,newspaper,,Underground newspapers|||California,,"San Francisco|||United States, California, San Francisco",,,,,,,
540839,Straight Creek journal,,,,,"Boulder, Colo",,,1972,9999,,serial,Weekly,English,text,microfilm,,newspaper,,Underground press publications,,"Colorado|||United States, Colorado, Boulder|||Boulder",,,,,,,
540805,Street journal,,,,,"San Diego, Calif",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||United States, California, San Diego|||San Diego",,San Diego free press,,,,,
542172,Sun/Evening sun,,Evening sun,,,"Albuquerque, N.M",,,1974,9999,,serial,Unknown,English,text,print,,newspaper,,Underground press publications,,"Albuquerque|||United States, New Mexico, Albuquerque|||New Mexico",,,,,,,
540803,Sunrise,,,,,"Macomb, Ill",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Illinois|||Macomb|||United States, Illinois, Macomb",,,,,,,
540800,Terminal City express,,,,,"Burnaby Mountain, Vancouver, British Columbia",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"British Columbia|||Vancouver|||Canada, Vancouver, B.C, Burnaby Mountain",,,,,,,
540801,"Third paper, The",,,,,"Shreveport, La",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Louisiana, Shreveport|||Shreveport|||Lousiana",,,,,,,
540813,Tia belau,,,,,"Palau, Micronesia",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Palau, Micronesia|||Micronesia, Palau",,,,,,,
540814,Trashman,,,,,"Berkeley, Calif",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"California|||Berkeley|||United States, California, Berkeley",,,,,,,
540900,"Trumpet, The",,,,,"Goleta, Calif., etc",,,1968,1971,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||United States, California, Goleta|||Goleta",,,,,,,
543492,Tulsa free press,,,,,"Tulsa, Okla",Tulsa Free Press Pub. Co.,,1977,9999,,serial,Unknown,English,text,microfilm,35 mm.,newspaper,,Underground newspapers,,"Tulsa|||Oklahoma|||United States, Oklahoma, Tulsa",,,,,,,
542068,Twentieth century anonymous,,,,,"Cincinnati, Ohio",,,,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Ohio, Cincinnati|||Cincinnati|||Ohio",,,,,,,
540815,Underground flick,,,,,"Southfield, Mich",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Michigan|||Southfield|||United States, Michigan, Southfield",,,Gest,,,,
540742,"United Irishman, The",,,,,"Dublin, Ireland",,,19uu,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground press publications,,"Ireland, Dublin|||Dublin|||Ireland",,,,,,,
540734,University review,,,,,New York,,,1968,9999,,serial,8 no. a year.,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, New York|||New York|||New York (State)",,,,,,,
540732,UPS news service,,UPS,,,New York,Underground Press Service.,,1971,9999,,serial,Biweekly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, New York|||New York|||New York (State)",,Free Ranger Intertribal News Service,,,,,
542989,Utopian eyes,,,,,San Francisco,Performing Arts Social Society.,,1975,9999,,serial,Quarterly,English,text,microfilm,ill.,newspaper,,Underground press publications,,"San Francisco|||California|||United States, San Francisco",,,,,,,
542090,Vogliamo tutto,,,,,"Milano, Italy",,,19uu,9999,,serial,Unknown,Italian,text,microfilm,,newspaper,,Underground newspapers,,"Milano|||Italy|||Italy, Milano",,,,,,,
540659,"vrije ding, Het",,,,,"Hallar, Netherlands",,,,9999,,serial,Unknown,Dutch,text,microfilm,,newspaper,,Underground newspapers,,"Netherlands|||Hallar|||Netherlands, Hallar",,,,,,,
540817,War bulletin,,,,,"Berkeley, Calif",Asia Information Group.,,1972,197u,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"California|||Berkeley|||United States, California, Berkeley",,,Indochina bulletin,,,,
540819,"Watcher, The",,,,,"Winter Park, Fla",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Winter Park|||United States, Florida, Winter Park|||Florida",,,,,,,
540818,Weather report,,,,,"San Marcos, Tex",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers|||Texas,,"United States, Texas, San Marcos|||San Marcos",,,,,,,
540820,West side news,,,,,New York,,,,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, New York|||New York|||New York (State)",,,New York free press,,,,
540821,Westport trucker,,,,,"Kansas, City, Mo",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Missouri, Kansas City|||Missouri|||Kansas City",,,,,,,
540830,Whippersnapper,,,,,"McConnellsburg, Pa",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Pennsylvania, McConnellsburg|||Pennsylvania|||McConnellsburg",,,,,,,
540823,White lightning,,,,,New York,,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, New York|||New York|||New York (State)",,,,,,,
540834,Wyvern,,,,,"Colchester, England","University of Essex, Student Union.",,1964,1974,,serial,8 no. a year.,English,text,microfilm,,newspaper,,Underground press publications,,"England|||Colchester|||Great Britain, Colchester",,,,,,,
540835,Yipster times,,,,,New York,Youth International Party.,,1973,9999,,serial,8 no. a year.|||Completely irregular,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, New York|||New York|||New York (State)",,,,,,,
